period,mktsize,meanmktsize,entries,exits,surviv,entryrate,exitrate,survivrate,firms,totresinv,totinninv,totimiinv,costshareinn,firmsres,firmsinn,firmsimi,hindex,div,gini,pcm,cs,totprofits,ts,maxage,minage,avgage,actfirms,inactfirms,profitablefirms,wmc,avgproxopt,price,totoutput,avgoutput,avgmagtechshock
45.0,4.0,4.0,2.848,2.738,35.076,0.07380923106372063,0.07039089805470697,0.9296091019452932,37.814,1099.9,748.4,351.5,0.6678320328405032,14.514,7.484,7.03,356.80903710860423,0.47805861847861447,0.32541390942849135,0.18284996773739776,126020.60602504012,329.37826248213764,126349.98428752241,43.446,0.088,15.870429318873095,34.276,3.538,17.07,40.02676341363401,0.5745352815422069,48.982795840951006,1004.0688166361953,29.464478788072377,0.682
46.0,4.0,4.0,2.456,2.542,34.99,0.06420111565794161,0.06629527588277088,0.9337047241172303,37.532,1089.7,738.2,351.5,0.6667550509636421,14.412,7.382,7.03,356.5270123304686,0.47765400087205656,0.3197930017329194,0.18397508140584637,126305.01352941293,409.02337733311214,126714.03690674593,44.418,0.116,16.22121001431296,34.07,3.462,17.062,39.740904518153506,0.5778956802230094,48.6998813965203,1005.2004744139196,29.664331778106,0.89
47.0,4.0,4.0,2.114,2.336,34.768,0.055783532642976065,0.061382863503437204,0.9386171364965625,37.104,1108.2,756.2,352.0,0.6706325102758054,14.602,7.562,7.04,357.35503305560604,0.47720581406065954,0.3130626067374912,0.18528710021303366,126502.79359388955,510.8416354426648,127013.63522933234,45.35,0.162,16.640736996125426,33.818,3.286,17.206,39.516861083174106,0.5808124503549754,48.50349786763291,1005.9860085294694,29.91208326519626,0.956
48.0,4.0,4.0,2.012,2.334,34.446,0.05383054662713362,0.06227001641646104,0.9377299835835392,36.78,1112.6,761.6,351.0,0.6731494352329538,14.636,7.616,7.02,357.2323663699183,0.47665411128713625,0.30682489830342724,0.1863693127869941,126750.44355088075,586.1990005490971,127336.64255142998,46.302,0.182,16.99473065494167,33.66,3.12,17.13,39.26481578070979,0.5839865126069691,48.257344598139426,1006.9706216074424,30.062659305816595,0.82
49.0,4.0,4.0,1.832,2.03,34.248,0.04923959145785743,0.054550424985468346,0.9454495750145318,36.278,1089.5,749.6,339.9,0.6778902069644799,14.294,7.496,6.798,359.5065454268836,0.47594026647885945,0.30118332859932767,0.18815580025190745,126884.99551341347,776.6472369511414,127661.64275036467,47.272,0.242,17.453483220242596,33.354,2.924,17.376,39.0694234838462,0.5864823202067287,48.123816391744555,1007.5047344330211,30.373257673377516,1.028
50.0,4.0,4.0,1.766,2.036,33.978,0.04797805188104587,0.05505546266892171,0.9449445373310796,36.014,1076.0,726.0,350.0,0.6635316072645154,14.26,7.26,7.0,359.37116661718744,0.4752622929017314,0.2959376521748302,0.18903990015641398,127087.64516758049,854.3632674376619,127942.00843501811,48.216,0.248,17.858848568627092,33.196,2.818,17.564,38.86432219988041,0.5890877581893497,47.922676778422506,1008.3092928863097,30.528345716754732,0.856
51.0,4.0,4.0,1.574,2.326,33.226,0.04335889346576766,0.06467241948727978,0.9353275805127207,35.552,1085.4,740.0,345.4,0.6708996389471192,14.308,7.4,6.908,396.9110168220737,0.47549792970368016,0.3571753195923192,0.1903170297890529,123243.60276534235,1585.510750875225,124829.11351621745,49.122,0.28,18.276819780299654,32.672,2.88,15.76,41.913153754664364,0.5507299369147626,51.764853734619585,992.9405850615219,30.550870971330003,23.514
52.0,4.0,4.0,6.182,4.56,34.848,0.15328314500219895,0.11257321305566603,0.8874267869443332,39.408,1105.0,758.4,346.6,0.6757793817694365,14.516,7.584,6.932,360.8960597205942,0.4790658915762368,0.3597612679105078,0.17929545337628372,124732.06887474071,15.61994827432672,124747.68882301499,50.072,0.008,16.792832650161735,35.28,4.128,15.514,41.25717373465414,0.5585085773711408,50.269429459499875,998.9222821620007,28.499860093646234,0.708
53.0,4.0,4.0,4.25,3.476,35.622,0.1067736750034647,0.0865186457355656,0.9134813542644349,39.098,1115.7,762.8,352.9,0.6752047242973015,14.686,7.628,7.058,359.2128668953239,0.47887402217809194,0.35253163891139244,0.18079927755190306,125275.66999643,63.96396530476425,125339.63396173477,51.024,0.026,17.141656552022372,34.8,4.298,16.3,40.736028995584334,0.5643190296312465,49.7257704136974,1001.0969183452092,28.920735138741883,0.72
54.0,4.0,4.0,3.322,3.116,35.828,0.08389592876336802,0.07830179616807285,0.9216982038319279,38.944,1151.1,795.4,355.7,0.6797762484395714,15.068,7.954,7.114,356.94655519463134,0.47874921482742977,0.3458678179528313,0.18152818445999017,125701.61063492724,33.17985886868111,125734.79049379591,51.926,0.038,17.41889592430316,34.722,4.222,16.648,40.35237924739878,0.5688461162413919,49.3006704567771,1002.7973181728913,29.02829305967538,0.828
55.0,4.0,4.0,2.792,2.862,35.758,0.07061373278455582,0.07241606459887143,0.9275839354011289,38.62,1133.7,784.2,349.5,0.6807789884961221,14.832,7.842,6.99,356.09356455995754,0.4783703379024459,0.3383864033877599,0.18261024407207263,126047.44860672805,118.41708846422858,126165.8656951922,52.878,0.092,17.76885915172661,34.452,4.168,16.842,40.01690575712912,0.5729568616129374,48.95601195377766,1004.17595218489,29.302366120135513,0.76
56.0,4.0,4.0,2.382,2.59,35.55,0.06102765654694065,0.06623637849674216,0.9337636215032585,38.14,1101.0,752.2,348.8,0.6748790744725163,14.498,7.522,6.976,356.8403115673912,0.47785164873028374,0.33091792667246595,0.18419951316837943,126317.59540395233,285.1776367392364,126602.77304069162,53.832,0.134,18.15213205912682,34.122,4.018,16.966,39.71973308615293,0.5765794729042466,48.6871583649182,1005.2513665403279,29.619249049840185,0.694
57.0,4.0,4.0,2.146,2.436,35.26,0.055650555860268326,0.06321944703385604,0.9367805529661454,37.696,1125.0,762.6,362.4,0.6688646857718464,14.874,7.626,7.248,357.63994567487873,0.47728962324078533,0.3244020429553318,0.18574041626596238,126568.08406733932,387.90627948512673,126955.99034682456,54.734,0.154,18.552109386462014,33.918,3.778,17.156,39.441918972601094,0.5799945289073221,48.438247650169735,1006.2470093993205,29.82443749896016,0.818
58.0,4.0,4.0,2.09,2.25,35.1,0.05453650855427264,0.058887550289358125,0.9411124497106426,37.35,1122.5,764.4,358.1,0.6703248969747588,14.806,7.644,7.162,357.6361586820785,0.47668030582773246,0.3173982622506464,0.18677678567799644,126796.10320872512,475.6987016210485,127271.80191034623,55.636,0.186,18.909325985425795,33.676,3.674,17.252,39.20759226717494,0.5829824120346945,48.21186186956088,1007.1525525217563,30.079884016162012,0.9
59.0,4.0,4.0,1.82,2.196,34.724,0.047790669036990606,0.05770078332370846,0.942299216676293,36.92,1121.7,769.0,352.7,0.6762147000342571,14.744,7.69,7.054,358.5921286218354,0.47601892543934243,0.3107885597160063,0.1880090755679064,126955.32435114517,598.1252851431179,127553.44963628832,56.466,0.26,19.321481216142043,33.47,3.45,17.356,39.019849255232046,0.5855472520663721,48.05383865236159,1007.7846453905538,30.2915785440393,0.918
60.0,4.0,4.0,1.622,1.846,34.5,0.04345296331188245,0.049400993709346114,0.9505990062906549,36.346,1116.6,761.2,355.4,0.6747764310701088,14.72,7.612,7.108,360.3069528797964,0.4752358733401707,0.3030981154861264,0.1897100043559397,127129.43207883557,773.9282003764339,127903.3602792119,57.394,0.296,19.77541390698176,33.076,3.27,17.694,38.797868461012655,0.5885112350294563,47.88119236225447,1008.4752305509821,30.673234105195853,0.648
