firm_id,period,age,status,price,closer_tech,prox_opt_tech,mc,mkt_share,inv_res,researching,innovating,imitating,attraction_res,attraction_not_res,attraction_inn,attraction_imi,wealth,previous_wealth,profits,previous_profits,output,previous_output,revenues,previous_revenues,technology,mag_tech_shock,deg_tech_div,mkt_size,mean_mkt_size
169285,4960,727,3,40.49479166666665,3,0.625,37.5,0.01154039136979424,0,0,0,0,93,175,148,120,15649.070138849338,15813.195030342395,-164.12489149305594,-197.2909333231305,11.9791666666666,14.520202020201992,485.09385850694156,597.2166424344442,52742698307321917392582266710,0.0,0.48336640211640214,4,4
169285,4961,728,3,42.88194444444444,3,0.6041666666666667,39.583333333333336,0.012829169480081011,0,0,0,0,93,175,148,120,15492.59347989872,15649.070138849338,-156.47665895061738,-164.12489149305594,13.194444444444429,11.9791666666666,565.8034336419746,485.09385850694156,52742698307321917392582266710,8.0,0.4830853174603174,4,4
169285,4962,729,3,42.88690476190475,3,0.6041666666666667,39.583333333333336,0.01284870934135892,100,1,1,0,93,176,148,121,15236.247816633413,15492.59347989872,-256.3456632653064,-156.47665895061738,13.214285714285666,13.194444444444429,566.7198129251678,565.8034336419746,52742698307321917392582266710,0.0,0.4822829131652661,4,4
169285,4963,730,3,43.014705882352935,3,0.6041666666666667,39.583333333333336,0.013352408202193588,100,1,1,0,93,177,148,122,14983.345086914074,15236.247816633413,-252.90272971933894,-256.3456632653064,13.725490196078397,13.214285714285666,590.3979238754309,566.7198129251678,52742698307321917392582266710,0.0,0.48343731431966724,4,4
169285,4964,731,3,42.80024509803921,3,0.6145833333333333,38.541666666666664,0.016557474687313875,100,1,1,0,94,177,149,122,14755.88704793868,14983.345086914074,-227.45803897539412,-252.90272971933894,17.034313725490193,13.725490196078397,729.0728025278737,590.3979238754309,52742698307321917392586461014,0.0,0.4844399881164587,4,4
169285,4965,732,3,42.675781250000014,3,0.6145833333333333,38.541666666666664,0.016065781151170182,50,1,0,1,94,178,150,122,14574.250661491198,14755.88704793868,-181.6363864474821,-227.45803897539412,16.5364583333334,17.034313725490193,705.706278483076,729.0728025278737,52742698307321917392586461014,0.0,0.4838458110516934,4,4
169285,4966,733,3,42.613636363636374,3,0.6145833333333333,38.541666666666664,0.015820456217807245,0,0,0,0,94,178,150,122,14440.574410343357,14574.250661491198,-133.67625114784164,-181.6363864474821,16.28787878787884,16.5364583333334,694.0857438016552,705.706278483076,52742698307321917392586461014,0.0,0.4839943553178847,4,4
169285,4967,734,3,42.675781250000014,3,0.6145833333333333,38.541666666666664,0.016065781151170182,100,1,1,0,94,179,150,123,14208.938023895875,14440.574410343357,-231.6363864474821,-133.67625114784164,16.5364583333334,16.28787878787884,705.706278483076,694.0857438016552,52742698307321917392586461014,0.0,0.4836647727272727,4,4
169285,4968,735,3,42.61067708333334,3,0.6145833333333333,38.541666666666664,0.01580877703300876,100,1,1,0,94,180,150,124,13975.165406979642,14208.938023895875,-233.77261691623227,-231.6363864474821,16.276041666666714,16.5364583333334,693.533155653214,705.706278483076,52742698307321917392586461014,0.0,0.4836253156565657,4,4
169285,4969,736,3,42.26641414141415,3,0.625,37.5,0.018493570116350295,100,1,1,0,95,180,151,124,13766.040222049534,13975.165406979642,-209.12518493010873,-233.77261691623227,19.06565656565661,16.276041666666714,805.8369362820141,693.533155653214,52704012681094249258995863382,0.0,0.48486705288175874,4,4
169285,4970,737,3,41.94240196078432,3,0.625,37.5,0.017214769084649188,0,0,0,0,95,180,151,124,13644.979962774256,13766.040222049534,-121.0602592752784,-209.12518493010873,17.769607843137294,19.06565656565661,745.3000348423701,805.8369362820141,52704012681094249258995863382,0.0,0.48567927170868347,4,4
169285,4971,738,3,41.577380952380956,3,0.625,37.5,0.01577795692732927,0,0,0,0,95,180,151,124,13511.480104497612,13644.979962774256,-133.49985827664386,-121.0602592752784,16.309523809523824,17.769607843137294,678.1072845804996,745.3000348423701,52704012681094249258995863382,0.0,0.48578042328042326,4,4
169285,4972,739,3,41.6360294117647,3,0.625,37.5,0.016008537886872995,100,1,1,0,95,181,151,125,13279.907061677543,13511.480104497612,-231.5730428200693,-133.49985827664386,16.544117647058812,16.309523809523824,688.8313689446361,678.1072845804996,52704012681094249258995863382,0.0,0.4851190476190476,4,4
169285,4973,740,3,41.57475490196079,3,0.625,37.5,0.01576763485477179,0,0,0,0,95,181,151,125,13146.321571721757,13279.907061677543,-133.58548995578613,-231.5730428200693,16.29901960784315,16.544117647058812,677.6277453383319,688.8313689446361,52704012681094249258995863382,0.0,0.48480392156862745,4,4
169285,4974,741,3,41.571969696969695,3,0.625,37.5,0.015756687431293513,0,0,0,0,95,181,151,125,13012.645320573914,13146.321571721757,-133.6762511478421,-133.58548995578613,16.287878787878782,16.29901960784315,677.1192033976122,677.6277453383319,52704012681094249258995863382,0.0,0.4852384135472371,4,4
169285,4975,742,3,41.41414141414141,3,0.625,37.5,0.01513671875,0,0,0,0,95,181,151,125,12873.927332613503,13012.645320573914,-138.71798796041227,-133.6762511478421,15.656565656565647,16.287878787878782,648.4032241607995,677.1192033976122,52704012681094249258995863382,0.0,0.4849970291146762,4,4
169285,4976,743,3,40.99264705882353,3,0.6354166666666667,36.458333333333336,0.017506505796072856,100,1,1,0,96,181,152,125,12656.167336458178,12873.927332613503,-217.75999615532498,-138.71798796041227,18.137254901960773,15.656565656565647,743.494088811995,648.4032241607995,52704012717987737406414966614,0.0,0.48445378151260504,4,4
169285,4977,744,3,40.931372549019606,3,0.6354166666666667,36.458333333333336,0.017265846736045396,50,1,0,1,96,182,153,125,12486.199655758448,12656.167336458178,-169.967680699731,-217.75999615532498,17.892156862745082,18.137254901960773,732.3505382545168,743.494088811995,52704012717987737406414966614,0.0,0.4843487394957983,4,4
169285,4978,745,3,40.655637254901954,3,0.6354166666666667,36.458333333333336,0.01618428824571764,0,0,0,0,96,182,153,125,12356.669096598509,12486.199655758448,-129.53055915993878,-169.967680699731,16.789215686274474,17.892156862745082,682.5762627354848,732.3505382545168,52704012717987737406414966614,0.0,0.4847927807486631,4,4
