period,mktsize,meanmktsize,entries,exits,surviv,entryrate,exitrate,survivrate,firms,totresinv,totinninv,totimiinv,costshareinn,firmsres,firmsinn,firmsimi,hindex,div,gini,pcm,cs,totprofits,ts,maxage,minage,avgage,actfirms,inactfirms,profitablefirms,wmc,avgproxopt,price,totoutput,avgoutput,magtechshock
957,3.4791079347582192,4,0,0,36,0.0,0.0,1.0,36,1050,900,150,0.8571428571428571,12,9,3,375.1783169392907,0.42280092592592594,0.3374929668033113,0.20772556479936438,112322.21743659551,178.17209855019564,112500.3895351457,909,2,196.13888888888889,33,3,14,36.36112450767624,0.6090856481481481,45.89460784313726,884.0600861177907,26.78969957932699,0
958,3.1648349873927195,4,0,1,35,0.0,0.027777777777777776,0.9722222222222222,36,900,400,500,0.4444444444444444,14,4,10,376.2429454447728,0.4229662698412699,0.3397085610200363,0.20864381520119227,102225.26899382216,-407.69273897602375,101817.57625484614,910,3,197.13888888888889,33,3,14,36.270491803278695,0.6096643518518519,45.833333333333336,804.3955592956498,24.375623008959085,0
959,3.638427274638728,4,0,0,35,0.0,0.0,1.0,35,1150,700,450,0.6086956521739131,16,7,9,388.00053748992184,0.4188025210084034,0.3412177985948477,0.2151639344262295,117522.46431363466,969.7558641660881,118492.22017780074,911,4,203.6,32,3,18,35.97165300546448,0.611904761904762,45.833333333333336,924.7669323040104,28.898966634500326,0
960,3.5167008786029523,4,2,0,37,0.05405405405405406,0.0,1.0,37,950,400,550,0.42105263157894735,15,4,11,367.7980382377364,0.4249874874874875,0.3413571300006635,0.2069680084994598,114096.66024308228,42.905561376630885,114139.5658044589,912,0,193.54054054054055,34,3,18,35.89885890096194,0.6134572072072072,45.26785714285714,895.8167505941266,26.347551488062546,0
961,3.8763932031276616,4,0,0,37,0.0,0.0,1.0,37,1000,700,300,0.7,13,7,6,367.00199627769376,0.4248310810810811,0.34057273435995894,0.20716137733196385,125884.18165884817,839.9491937162237,126724.1308525644,913,1,194.54054054054055,34,3,18,35.795719957958674,0.6145833333333333,45.148809523809526,987.9034225708978,29.05598301679111,0
962,4.046592960402015,4,0,0,37,0.0,0.0,1.0,37,950,700,250,0.7368421052631579,12,7,5,371.8788713742578,0.4236111111111111,0.35002649708532063,0.21073136044541269,131564.85362507054,1435.2378557221323,133000.09148079267,914,2,195.54054054054055,34,3,20,35.51708877995644,0.615990990990991,45.0,1031.881204902514,30.349447203015114,0
963,4.062633449268509,4,1,1,37,0.02631578947368421,0.02631578947368421,0.9736842105263158,38,1050,500,550,0.47619047619047616,16,5,11,364.9288991988386,0.42500889046941676,0.35509291354040884,0.20857595111437932,132425.7450783792,1015.1962754077778,133440.94135378697,915,0,191.3684210526316,34,4,21,35.354985040991586,0.6175986842105263,44.672619047619044,1037.301558371265,30.508869363860732,0
964,4.153595748842544,4,2,1,38,0.05128205128205128,0.02564102564102564,0.9743589743589743,39,1350,800,550,0.5925925925925926,19,8,11,344.26404481763365,0.4299651372019793,0.33423113988485054,0.2003166301901481,136108.52328538572,221.45415207637734,136329.9774374621,916,0,184.56410256410257,37,2,16,35.18343773423277,0.6231303418803419,43.99671052631578,1063.3341748476005,28.73876148236758,0
965,3.7786686266098313,4,1,2,37,0.02564102564102564,0.05128205128205128,0.9487179487179487,39,1650,1300,350,0.7878787878787878,20,13,7,345.5186863703109,0.4290654520917679,0.33655183767543395,0.2019307144546936,123981.75060472521,-882.3976794327866,123099.35292529242,917,0,185.53846153846155,37,2,18,34.981161940431605,0.625,43.83223684210525,967.9730897935528,26.16143485928521,0
966,3.6018002753167586,4,0,3,34,0.0,0.08108108108108109,0.9189189189189189,37,1100,900,200,0.8181818181818182,13,9,4,349.7809882409498,0.4279592092092092,0.30886418777859337,0.20471747742642318,118228.43635143994,-229.1881389622297,117999.24821247772,702,1,167.0,36,1,13,34.816000073252034,0.6306306306306306,43.77815315315315,922.8599185151404,25.634997736531677,0
967,3.987942354754236,4,0,0,34,0.0,0.0,1.0,34,900,700,200,0.7777777777777778,11,7,4,375.51465721241,0.42058452168746285,0.3003748696411961,0.21709116055465394,130431.79076372807,2095.8098396484443,132527.60060337652,703,3,182.1764705882353,33,1,17,34.63604056859928,0.632046568627451,44.24019607843139,1019.955354702464,30.907738021286786,0
968,4.322098665287528,4,0,0,34,0.0,0.0,1.0,34,1350,900,450,0.6666666666666666,18,9,9,376.8063394169742,0.4209187462863933,0.30198661500528345,0.2181922977899958,141428.6291773813,2508.240809817967,143936.8699871993,704,4,183.1764705882353,33,1,18,34.539421157684636,0.6326593137254901,44.178921568627466,1105.683941640653,33.5055739891107,0
969,4.159089338143066,4,0,0,34,0.0,0.0,1.0,34,850,700,150,0.8235294117647058,10,7,3,380.7081333215894,0.4204174093879976,0.3088657876943879,0.22081071732652205,136159.80623012508,2717.429132660064,138877.23536278514,705,5,184.1764705882353,33,1,18,34.3759977650064,0.633578431372549,44.11764705882354,1064.2375659366098,32.2496232102003,0
970,4.096694688833594,4,0,0,34,0.0,0.0,1.0,34,850,500,350,0.5882352941176471,12,5,7,384.19010298566167,0.4199532085561497,0.3133290527821153,0.21479477186341206,132653.54027124975,2542.8354596448044,135196.37573089456,706,6,185.1764705882353,32,2,18,35.74071777061109,0.6191789215686274,45.51767676767676,1042.536381987892,32.57926193712162,8
971,3.7539622904577845,4,1,0,35,0.02857142857142857,0.0,1.0,35,900,600,300,0.6666666666666666,12,6,6,372.7544840976329,0.42160364145658263,0.3102747252747249,0.21068731709866206,121956.86795220406,1191.9938791373897,123148.86183134145,707,0,180.85714285714286,33,2,17,35.59645432692306,0.6211309523809524,45.09803921568627,956.8923485480626,28.996737834789776,0
972,3.3469380283002934,4,0,0,35,0.0,0.0,1.0,35,1100,700,400,0.6363636363636364,15,7,8,359.34256275411053,0.4213235294117647,0.28638101774683866,0.19319635200470037,107075.91939198786,-404.6129432861253,106671.30644870174,708,1,181.85714285714286,35,0,15,37.95899107755661,0.6017857142857144,47.04861111111109,846.6126227835964,24.188932079531327,8
973,3.5912294136993284,4,0,0,35,0.0,0.0,1.0,35,700,500,200,0.7142857142857143,9,5,4,361.0060931657102,0.4209733893557423,0.2893408478314141,0.19451622210315042,114970.20713832989,600.9890618921692,115571.19620022205,709,2,182.85714285714286,35,0,18,37.82697255574614,0.6026785714285714,46.96180555555554,908.7182066782575,25.9633773336645,0
974,3.4186618044925616,4,3,2,36,0.07894736842105263,0.05263157894736842,0.9473684210526316,38,1100,900,200,0.8181818181818182,13,9,4,338.6696591590926,0.4281057373162636,0.3020363983476997,0.18662088356874887,110209.69814807789,-1235.0638184328095,108974.63432964508,710,0,169.3421052631579,37,1,15,37.48054535967468,0.6058114035087719,46.08004385964911,868.0664554554423,23.461255552849792,0
975,3.431393683010361,4,0,0,36,0.0,0.0,1.0,36,1050,700,350,0.6666666666666666,14,7,7,351.9376566486759,0.42146164021164023,0.2914939862869601,0.19271939012110803,110406.61560349558,-478.7508851989336,109927.86471829664,711,1,179.36111111111111,35,1,17,37.3974611231512,0.6070601851851851,46.325231481481474,870.4579982335592,24.870228520958836,0
976,3.112864249719599,4,0,1,35,0.0,0.027777777777777776,0.9722222222222222,36,950,600,350,0.631578947368421,13,6,7,354.4607484453397,0.4210813492063492,0.29658762729898247,0.19482015572446848,100272.06629439216,-1041.4976666258153,99230.56862776635,712,2,180.36111111111111,35,1,13,37.18365253077975,0.6085069444444444,46.18055555555555,790.1054744948001,22.57444212842286,0
977,3.523529061470952,4,0,0,35,0.0,0.0,1.0,35,1400,1200,200,0.8571428571428571,16,12,4,356.1331054817409,0.4177170868347339,0.2803008224042345,0.19583876574170014,113518.21047978764,-314.481434620664,113203.72904516697,713,3,186.17142857142858,34,1,17,37.120656974244724,0.6107142857142858,46.160714285714285,894.4101001573138,26.306179416391583,0
978,3.841719026869309,4,0,0,35,0.0,0.0,1.0,35,800,600,200,0.75,10,6,4,356.1832406928795,0.4176120448179272,0.28024180719058256,0.19616521796971953,123827.45071147446,1021.0525362301555,124848.50324770462,714,4,187.17142857142858,34,1,19,37.05774039776502,0.6113095238095239,46.101190476190474,975.4078874470853,28.688467277855448,0
979,3.3840137118571745,4,0,0,35,0.0,0.0,1.0,35,1000,700,300,0.7,13,7,6,354.67891321802443,0.4175420168067227,0.27704775299712026,0.1954858196108646,109100.12727243303,-260.8970854130614,108839.23018701997,715,5,188.17142857142858,34,1,16,37.065117596499455,0.6116071428571428,46.07142857142857,859.2977675465893,25.273463751370272,0
980,3.017488604401099,4,0,1,34,0.0,0.02857142857142857,0.9714285714285714,35,1150,600,550,0.5217391304347826,17,6,11,357.1045311255216,0.41782212885154063,0.281939122140598,0.19757623993639528,97397.46445491746,-1193.7848246024068,96203.67963031505,716,6,189.17142857142858,34,1,15,36.84940064815898,0.6130952380952381,45.92261904761905,766.6756016598868,22.549282401761374,0
981,3.227029635296653,4,1,1,34,0.02857142857142857,0.02857142857142857,0.9714285714285714,35,700,400,300,0.5714285714285714,10,4,6,356.04880530306247,0.42041316526610645,0.2790395933654368,0.19805214794982848,104331.84384157053,-270.55432902863186,104061.2895125419,717,0,188.9142857142857,34,1,18,36.660473236579286,0.6151785714285714,45.714285714285715,820.5875358325773,24.134927524487566,0
982,2.9659989212003293,4,0,0,34,0.0,0.0,1.0,34,650,500,150,0.7692307692307693,8,5,3,364.50660707400783,0.4163138740344623,0.2757361802276943,0.20245487453146715,95848.99286656136,-462.48176374978175,95386.51110281158,718,1,194.61764705882354,33,1,19,36.50528239736481,0.6167279411764706,45.77205882352941,754.039799268393,22.849690886921,0
983,3.335100020592102,4,0,0,34,0.0,0.0,1.0,34,700,400,300,0.5714285714285714,10,4,6,362.11349330668594,0.41640671420083186,0.27106939631653115,0.2016032265552516,107854.77941835011,311.13418900016654,108165.91360735027,719,2,195.61764705882354,33,1,19,36.47088202224632,0.6176470588235294,45.68014705882353,848.1821467810981,25.702489296396912,0
984,3.296520966404156,4,0,0,34,0.0,0.0,1.0,34,900,500,400,0.5555555555555556,13,5,8,364.32635942099995,0.4163324420677362,0.2743539612376742,0.2033176134833322,106684.23010760162,73.5754325469469,106757.80554014856,720,3,196.61764705882354,33,1,17,36.319344091201025,0.6188725490196079,45.588235294117645,838.673716452822,25.41435504402491,0
985,3.3924735704329807,4,0,0,34,0.0,0.0,1.0,34,900,500,400,0.5555555555555556,13,5,8,362.5342481936293,0.4163324420677362,0.2713159632421729,0.20290529388428785,109886.23837362704,267.50496312176267,110153.74333674881,721,4,197.61764705882354,34,0,18,36.248830682881206,0.6200980392156863,45.476190476190474,863.4652968554417,25.396038142807107,0
986,3.376831486741794,4,0,0,34,0.0,0.0,1.0,34,1200,1000,200,0.8333333333333334,14,10,4,360.4403274571705,0.41664809863339275,0.26640344185343245,0.20282766355725979,109558.70520155804,-102.12488427336575,109456.58031728468,722,5,198.61764705882354,34,0,16,36.08628344432759,0.6222426470588236,45.26785714285714,860.1875206852086,25.299632961329664,0
987,3.710714912861975,4,0,0,34,0.0,0.0,1.0,34,1150,800,350,0.6956521739130435,15,8,7,361.51734741805035,0.41737225193107547,0.26660851169052413,0.20422391578418098,120531.99819646163,764.8816533964091,121296.87984985804,723,6,199.61764705882354,34,0,15,35.90465903783279,0.6237745098039216,45.11904761904762,945.790551004463,27.81736914719009,0
988,3.468242393057837,4,1,0,35,0.02857142857142857,0.0,1.0,35,600,200,400,0.3333333333333333,10,2,8,353.6977525043236,0.42048319327731093,0.27084858892525054,0.2012197923602016,112894.33978005868,386.0948501332408,113280.43463019193,724,0,194.88571428571427,35,0,18,35.824922506993275,0.6244047619047619,44.84953703703704,884.9236522564818,25.283532921613766,0
989,3.196291970167686,4,0,0,35,0.0,0.0,1.0,35,750,400,350,0.5333333333333333,11,4,7,353.01385654370125,0.42048319327731093,0.2704771047984773,0.20162196481005235,104164.30285229905,-395.7115471847702,103768.59130511429,725,1,195.88571428571427,33,2,18,35.687302492099676,0.6258928571428571,44.69975490196079,816.0141233887053,24.727700708748646,0
990,2.752397715179087,4,1,2,34,0.027777777777777776,0.05555555555555555,0.9444444444444444,36,1250,800,450,0.64,17,8,9,346.89585657932395,0.42204034391534395,0.27670287395338344,0.2003833712711152,89999.83636787767,-2205.8859342332257,87793.95043364444,726,0,191.41666666666666,35,1,11,35.39969450101831,0.6281828703703703,44.27083333333332,703.8683740379842,20.110524972513833,0
991,2.6991432331456355,4,1,0,35,0.02857142857142857,0.0,1.0,35,650,400,250,0.6153846153846154,9,4,5,353.1838271544696,0.4191526610644258,0.2682735463280035,0.20425718779041113,88289.30126441448,-1413.5293365280372,86875.77192788644,727,0,179.2,34,1,13,35.192673182840736,0.6306547619047619,44.22619047619047,690.3701471920704,20.30500432917854,0
992,2.301548974198581,4,0,2,33,0.0,0.05714285714285714,0.9428571428571428,35,1050,700,350,0.6666666666666666,14,7,7,352.2234706797218,0.41750700280112046,0.26871563138570953,0.20450841488014354,75371.57108795694,-2740.4727281632872,72631.09835979366,728,1,180.2,34,1,8,35.063185641741285,0.6321428571428571,44.07738095238095,589.0184413432615,17.324071804213574,0
993,2.6767006754390703,4,0,0,33,0.0,0.0,1.0,33,800,600,200,0.75,10,6,4,372.3121455576561,0.4127209595959596,0.2667160737812915,0.2140794836956523,87405.84304365855,-891.5486084279466,86514.29443523061,729,5,192.03030303030303,32,1,12,34.9298007246377,0.6328914141414141,44.44444444444445,684.0457281677626,21.37642900524258,0
994,2.876075431450844,4,1,0,34,0.029411764705882353,0.0,1.0,34,750,500,250,0.6666666666666666,10,5,5,362.2637932315247,0.41614676173499704,0.2681283934620182,0.21028418796823656,94179.18745434728,-726.458061865072,93452.72939248222,730,0,187.35294117647058,33,1,15,34.81620874735625,0.6341911764705883,44.08700980392157,736.0250636920616,22.303789808850354,0
995,3.3986785176014425,4,0,0,34,0.0,0.0,1.0,34,600,500,100,0.8333333333333334,7,5,2,362.2637932315248,0.41614676173499704,0.26812839346201867,0.21028418796823656,111292.2066320012,663.4273863230763,111955.63401832427,731,1,188.35294117647058,33,1,15,34.81620874735626,0.6341911764705883,44.08700980392157,869.7659821545598,26.35654491377454,0
996,2.9908119269659874,4,0,0,34,0.0,0.0,1.0,34,750,400,350,0.5333333333333333,11,4,7,363.1644565735869,0.4160910576351753,0.27132617958240157,0.21119523265648535,97989.25341657811,-432.75720658338685,97556.49620999473,732,2,189.35294117647058,34,0,15,34.72149556253148,0.6351102941176471,44.01785714285714,765.5944459474537,22.517483704336872,0
997,3.1756435005301853,4,0,0,34,0.0,0.0,1.0,34,1000,700,300,0.7,13,7,6,364.4998714341889,0.41588680926916216,0.2717666197317874,0.21281451109651497,104165.97312200314,-206.3032378425347,103959.6698841606,733,3,190.35294117647058,34,0,14,34.53307769773027,0.6366421568627452,43.86904761904762,813.380594213178,23.922958653328767,0
998,3.0436827914288456,4,1,1,34,0.02857142857142857,0.02857142857142857,0.9714285714285714,35,550,300,250,0.5454545454545454,8,3,5,356.2976627435799,0.41845238095238096,0.2745887652719954,0.2100650727105104,100121.54262025093,-415.3856748245847,99706.15694542634,734,0,185.88571428571427,33,2,14,34.36604156712853,0.638095238095238,43.5049019607843,780.6897159878142,23.657264120842854,0
999,3.2741364085974713,4,0,0,34,0.0,0.0,1.0,34,1300,1000,300,0.7692307692307693,16,10,6,368.51802962500744,0.414624183006536,0.28008515075158624,0.2169449617879391,107655.5086386643,-165.40081564029958,107490.107823024,735,5,192.35294117647058,32,2,14,34.11035204332841,0.6397058823529411,43.560606060606055,839.6175562956388,26.238048634238712,0
1000,2.8539408852097106,4,0,0,34,0.0,0.0,1.0,34,900,500,400,0.5555555555555556,13,5,8,368.031992909996,0.4137143493761141,0.27935206558942904,0.21758051420838947,93954.77974124774,-784.3270336817826,93170.45270756596,736,6,193.35294117647058,32,2,14,33.9591790708164,0.6412377450980392,43.402777777777764,732.3133035312408,22.884790735351274,0
1001,2.957443481060023,4,0,1,33,0.0,0.029411764705882353,0.9705882352941176,34,550,300,250,0.5454545454545454,8,3,5,383.87593980811204,0.4138814616755793,0.31481691017354296,0.21662687023906896,96033.77256778009,23.010939555014943,96056.7835073351,737,7,194.35294117647058,33,1,14,35.37659293099303,0.6231617647058824,45.1593137254902,753.6769263314119,22.83869473731551,8
1002,2.727255971222,4,0,0,33,0.0,0.0,1.0,33,1000,800,200,0.8,12,8,4,393.89727749823913,0.4088541666666667,0.311382772749786,0.2227671157616094,88617.23196378634,-618.7827180069162,87998.44924577943,738,14,201.03030303030303,32,1,13,35.03436106983655,0.6262626262626263,45.075757575757585,695.2436623607606,21.72636444877377,0
1003,2.287036396359103,4,0,0,33,0.0,0.0,1.0,33,650,600,50,0.9230769230769231,7,6,1,391.91290867150315,0.4083806818181818,0.30719373459811616,0.22219399222154917,74368.31659303854,-1420.8193462038057,72947.49724683474,739,15,202.03030303030303,32,1,11,34.986539175640566,0.627209595959596,44.981060606060616,583.2375961548363,18.226174879838634,0
1004,2.832903832625904,4,0,0,33,0.0,0.0,1.0,33,1150,900,250,0.782608695652174,14,9,5,390.4034848342769,0.4086963383838384,0.30442475222287135,0.22225505432396464,92232.5254042508,-548.4201334228921,91684.10527082792,740,16,203.03030303030303,32,1,13,34.861042388256635,0.6287878787878788,44.82323232323233,722.891243148606,22.590351348393938,0
1005,2.756692566944866,4,0,0,33,0.0,0.0,1.0,33,1000,700,300,0.7,13,7,6,390.77700881604653,0.4080255681818182,0.3043590783552539,0.2236065378673877,89888.0196981266,-574.7657067936407,89313.25399133297,741,17,204.03030303030303,31,2,11,34.64959103462926,0.6306818181818181,44.62890625,703.9795959532057,22.70901922429696,0
1006,2.84155342945989,4,2,1,34,0.05714285714285714,0.02857142857142857,0.9714285714285714,35,1150,900,250,0.782608695652174,14,9,5,366.1042558549483,0.4150560224089636,0.2986056049213941,0.21373125551308453,93204.75850051483,-1325.4682494057613,91879.29025110907,742,0,193.31428571428572,33,2,14,34.49561403508773,0.6336309523809525,43.87254901960785,727.799836712154,22.05454050642891,0
