period,mktsize,meanmktsize,entries,exits,surviv,entryrate,exitrate,survivrate,firms,totresinv,totinninv,totimiinv,costshareinn,firmsres,firmsinn,firmsimi,hindex,div,gini,pcm,cs,totprofits,ts,maxage,minage,avgage,actfirms,inactfirms,profitablefirms,wmc,avgproxopt,price,totoutput,avgoutput,avgmagtechshock
16,4,4,0,1,25,0.0,0.038461538461538464,0.9615384615384616,26,800,600,200,0.75,10,6,4,408.290024809146,0.46900641025641027,0.1328024916260211,0.21708027720356282,127520.29332895129,4413.05274538941,131933.3460743407,15,1,8.76923076923077,26,0,21,37.18264578558698,0.6221955128205128,47.49228395061728,1010.03086419753,38.847340930674235,0.0
17,4,4,2,1,26,0.07407407407407407,0.037037037037037035,0.962962962962963,27,800,600,200,0.75,10,6,4,395.36332179930776,0.46913580246913583,0.13786492374727666,0.2126954579300073,127993.90589569155,3920.8191609977207,131914.72505668926,16,0,9.148148148148149,27,0,23,37.02205882352941,0.6234567901234568,47.02380952380952,1011.9047619047615,37.477954144620796,0.0
18,4,4,1,0,27,0.037037037037037035,0.0,1.0,27,1000,700,300,0.7,13,7,6,393.70198410090694,0.46599002849002846,0.13469596543354978,0.21299965848893268,128219.87714356581,3696.0840065192806,131915.9611500851,17,0,9.777777777777779,27,0,22,36.83208443530218,0.6257716049382716,46.80059523809524,1012.7976190476195,37.51102292768961,0.0
19,4,4,1,1,27,0.03571428571428571,0.03571428571428571,0.9642857142857143,28,750,500,250,0.6666666666666666,10,5,5,406.38122972250335,0.4659667107583774,0.21021996857591763,0.21059030268595466,126477.03884677644,3929.5789156427754,130406.61776241922,18,0,10.392857142857142,28,0,17,38.307920297100424,0.6045386904761905,48.527298850574724,1005.8908045977021,35.92467159277508,7.0
20,4,4,3,2,28,0.1,0.06666666666666667,0.9333333333333333,30,600,400,200,0.6666666666666666,8,4,4,381.38612012219835,0.4667624521072797,0.2130527437400107,0.2016511964702442,127295.3881951672,3109.7388426407892,130405.12703780798,19,0,10.433333333333334,30,0,20,38.09325608240101,0.6069444444444445,47.71505376344087,1009.1397849462376,33.637992831541254,0.0
21,4,4,3,2,29,0.0967741935483871,0.06451612903225806,0.935483870967742,31,1000,700,300,0.7,13,7,6,368.41808315160125,0.4658602150537634,0.21117991798515723,0.1982926137295186,128012.7292209203,2232.4408637152983,130245.1700846356,20,0,10.064516129032258,31,0,19,37.68442271401612,0.6115591397849462,47.00520833333334,1011.979166666668,32.644489247311874,0.0
22,4,4,0,2,27,0.0,0.06896551724137931,0.9310344827586207,29,1050,600,450,0.5714285714285714,15,6,9,390.1876415773341,0.4632081280788178,0.20183642721096207,0.208501149441985,127723.00347222213,3117.1874999999955,130840.19097222213,21,1,11.724137931034482,29,0,20,37.43129980763948,0.6142241379310345,47.291666666666664,1010.8333333333326,34.85632183908044,0.0
23,4,4,0,0,27,0.0,0.0,1.0,27,750,400,350,0.5333333333333333,11,4,7,406.5469231586779,0.46242877492877493,0.17227949599083625,0.2166761073977569,127617.73003472226,4226.519097222226,131844.2491319445,22,2,12.592592592592593,27,0,19,37.1262886597938,0.6195987654320987,47.395833333333336,1010.416666666667,37.42283950617285,0.0
24,4,4,0,1,26,0.0,0.037037037037037035,0.962962962962963,27,1000,700,300,0.7,13,7,6,409.5354174850591,0.4617165242165242,0.1804471923712323,0.21888073099732533,127730.52466429266,4062.034748795336,131792.559413088,23,3,13.592592592592593,27,0,20,36.9346201972619,0.6207561728395061,47.28422619047618,1010.8630952380942,37.43937389770719,0.0
25,4,4,3,1,28,0.10344827586206896,0.034482758620689655,0.9655172413793104,29,1150,800,350,0.6956521739130435,15,8,7,380.50542766467726,0.4631568144499179,0.1776799588152771,0.20747349719042663,128531.54176311745,2831.3898533950796,131362.93161651253,24,0,13.344827586206897,29,0,20,36.84697872437563,0.6224856321839081,46.493055555555564,1014.0277777777792,34.96647509578549,0.0
26,4,4,0,1,27,0.0,0.03571428571428571,0.9642857142857143,28,800,600,200,0.75,10,6,4,385.67607009213765,0.46299052028218696,0.15806494058584164,0.21017112174827934,128508.47463750173,3512.5286943453684,132021.00333184708,25,1,14.0,28,0,21,36.739525766378534,0.6253720238095238,46.515804597701155,1013.936781609196,36.21202791461415,0.0
27,4,4,0,0,27,0.0,0.0,1.0,27,1000,700,300,0.7,13,7,6,396.4239442457298,0.46118233618233617,0.14762634662840135,0.21609862048723213,128521.48216057254,3789.798575680269,132311.2807362528,26,2,14.814814814814815,27,0,21,36.453747187163685,0.628858024691358,46.50297619047619,1013.9880952380952,37.55511463844797,0.0
28,4,4,1,0,28,0.03571428571428571,0.0,1.0,28,1000,800,200,0.8,12,8,4,384.2312378338262,0.4622464726631393,0.15440493028894764,0.21189663428121303,128982.37258884932,3311.811335711472,132294.18392456078,27,0,15.25,28,0,19,36.29125412541256,0.6302083333333333,46.04885057471265,1015.80459770115,36.27873563218393,0.0
29,4,4,1,1,28,0.034482758620689655,0.034482758620689655,0.9655172413793104,29,900,700,200,0.7777777777777778,11,7,4,373.2117029339659,0.4616174055829228,0.15876005197837983,0.20770535807662377,129342.63117283968,2954.436728395088,132297.06790123478,28,0,15.689655172413794,29,0,21,36.20346349899871,0.6307471264367817,45.69444444444446,1017.2222222222236,35.076628352490474,0.0
30,4,4,1,3,26,0.034482758620689655,0.10344827586206896,0.896551724137931,29,750,700,50,0.9333333333333333,8,7,1,374.09300064802204,0.45935960591133007,0.1605840102728613,0.20950922748286094,129589.99083719138,3145.7417052469227,132735.7325424383,29,0,16.06896551724138,29,0,18,35.92890351475471,0.6332614942528736,45.45138888888889,1018.1944444444446,35.11015325670498,0.0
31,4,4,0,0,26,0.0,0.0,1.0,26,750,400,350,0.5333333333333333,11,4,7,406.81268476216087,0.4576923076923077,0.1349306431273647,0.22559612518628905,129201.38888888882,4562.152777777768,133763.5416666666,30,1,17.423076923076923,26,0,23,35.49351092896176,0.6394230769230769,45.83333333333333,1016.6666666666661,39.10256410256408,0.0
32,4,4,0,0,26,0.0,0.0,1.0,26,750,400,350,0.5333333333333333,11,4,7,407.85804582747096,0.4571153846153846,0.13835648418349455,0.2266260136596149,129279.84729843003,4595.565176802299,133875.41247523233,31,2,18.423076923076923,26,0,23,35.386633788568524,0.640224358974359,45.75617283950616,1016.9753086419746,39.11443494776825,0.0
33,4,4,0,0,26,0.0,0.0,1.0,26,550,300,250,0.5454545454545454,8,3,5,408.1930733119955,0.4568910256410256,0.13975351003116132,0.2270380207763174,129319.0854338133,4807.430984224942,134126.51641803826,32,3,19.423076923076923,26,0,24,35.33796085571233,0.640625,45.71759259259258,1017.1296296296285,39.12037037037033,0.0
34,4,4,1,0,27,0.037037037037037035,0.0,1.0,27,700,200,500,0.2857142857142857,12,2,10,394.87273089424474,0.45661206077872746,0.14509733919694545,0.22216052493285862,129769.34800612934,4148.475366709159,133917.8233728385,33,0,19.666666666666668,27,0,19,35.216913733508605,0.6415895061728395,45.275297619047606,1018.8988095238078,37.736992945326215,0.0
35,4,4,0,0,27,0.0,0.0,1.0,27,450,200,250,0.4444444444444444,7,2,5,396.70776280036245,0.4561372269705603,0.15018113003514544,0.22384251854880388,129883.08930342949,4455.125956632622,134338.2152600621,34,1,20.666666666666668,27,0,21,35.05413625304137,0.6427469135802469,45.16369047619046,1019.3452380952363,37.7535273368606,0.0
36,4,4,0,2,25,0.0,0.07407407407407407,0.9259259259259259,27,750,500,250,0.6666666666666666,10,5,5,455.3840830449828,0.4545346628679962,0.2693246187363836,0.24498510796723752,127993.90589569154,5507.277494331054,133501.1833900226,35,2,21.666666666666668,27,0,18,35.50367647058823,0.6234567901234568,47.02380952380952,1011.9047619047614,37.47795414462079,7.0
37,4,4,1,0,26,0.038461538461538464,0.0,1.0,26,900,800,100,0.8888888888888888,10,8,2,465.5743605693865,0.45298076923076924,0.25490805096168523,0.251901445046734,128222.66815748363,5839.437347584215,134062.10550506786,36,0,22.96153846153846,26,0,18,35.00939610950277,0.6294070512820513,46.79783950617284,1012.8086419753087,38.95417853751187,0.0
38,4,4,1,3,24,0.037037037037037035,0.1111111111111111,0.8888888888888888,27,400,300,100,0.75,5,3,2,452.7994805391932,0.4535849952516619,0.2628336755646812,0.2477678056433564,128672.41753472232,5852.560763888898,134524.9782986112,37,0,23.074074074074073,27,0,18,34.86909650924024,0.6304012345679013,46.35416666666667,1014.5833333333342,37.57716049382719,0.0
39,4,4,1,2,23,0.04,0.08,0.92,25,450,400,50,0.8888888888888888,5,4,1,469.88909098465757,0.4529861111111111,0.2340580172138984,0.24284054010195577,126365.89055309015,6425.59068869166,132791.48124178182,38,0,23.16,25,0,17,36.82658591010518,0.6141666666666667,48.63782051282052,1005.4487179487187,40.21794871794875,8.0
40,4,4,5,3,25,0.17857142857142858,0.10714285714285714,0.8928571428571429,28,500,300,200,0.6,7,3,4,412.5652962874941,0.45778218694885364,0.2157370194454593,0.22097675458686333,127817.42345422122,4446.606635618978,132264.0300898402,39,0,20.0,28,0,16,36.768554039973466,0.6183035714285714,47.19827586206897,1011.2068965517245,36.11453201970445,0.0
41,4,4,0,0,25,0.0,0.0,1.0,25,800,400,400,0.5,12,4,8,448.10656363933447,0.45284722222222223,0.1893312152501987,0.23644851786333715,127213.23669152701,5601.0172686555015,132814.2539601825,40,1,22.92,25,0,20,36.49506883770189,0.6229166666666667,47.796474358974365,1008.814102564103,40.352564102564116,0.0
